Plate ID,Well Location,Sample ID,Customer Sample Name (optional),Subject Barcode (optional),Comments (optional),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,D09,P02D09S000068,BR-23GS-C4-050-02,Seedling.23.BR-23GS-C4-050-02_338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,D10,P02D10S000076,BR-23GS-C4-050-03,Seedling.23.BR-23GS-C4-050-03_339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,D11,P02D11S000084,BR-23GS-C4-050-05,Seedling.23.BR-23GS-C4-050-05_341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,D12,P02D12S000092,BR-23GS-C4-051-01,Seedling.23.BR-23GS-C4-051-01_352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,E01,P02E01S000005,BR-23GS-C4-051-02,Seedling.23.BR-23GS-C4-051-02_353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,E02,P02E02S000013,BR-23GS-C4-053-01,Seedling.23.BR-23GS-C4-053-01_356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,E03,P02E03S000021,BR-23GS-C4-054-01,Seedling.23.BR-23GS-C4-054-01_359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,E04,P02E04S000029,BR-23GS-C4-054-02,Seedling.23.BR-23GS-C4-054-02_360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,E05,P02E05S000037,BR-23GS-C4-054-03,Seedling.23.BR-23GS-C4-054-03_361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,E06,P02E06S000045,BR-23GS-C4-057-01,Seedling.23.BR-23GS-C4-057-01_366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,E07,P02E07S000053,BR-23GS-C4-057-02,Seedling.23.BR-23GS-C4-057-02_367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,E08,P02E08S000061,BR-23GS-C4-057-03,Seedling.23.BR-23GS-C4-057-03_368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,E09,P02E09S000069,BR-23GS-C4-057-04,Seedling.23.BR-23GS-C4-057-04_369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,E10,P02E10S000077,BR-23GS-C4-057-05,Seedling.23.BR-23GS-C4-057-05_370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,E11,P02E11S000085,BR-23GS-C4-057-06,Seedling.23.BR-23GS-C4-057-06_371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,E12,P02E12S000093,BR-23GS-C4-057-08,Seedling.23.BR-23GS-C4-057-08_373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,F01,P02F01S000006,BR-23GS-C4-057-09,Seedling.23.BR-23GS-C4-057-09_374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,F02,P02F02S000014,BR-23GS-C4-059-01,Seedling.23.BR-23GS-C4-059-01_381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,F03,P02F03S000022,BR-23GS-C4-059-02,Seedling.23.BR-23GS-C4-059-02_382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,F04,P02F04S000030,BR-23GS-C4-059-03,Seedling.23.BR-23GS-C4-059-03_383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,F05,P02F05S000038,BR-23GS-C4-059-04,Seedling.23.BR-23GS-C4-059-04_384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,F06,P02F06S000046,BR-23GS-C4-060-01,Seedling.23.BR-23GS-C4-060-01_403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,F07,P02F07S000054,BR-23GS-C4-060-02,Seedling.23.BR-23GS-C4-060-02_404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,F08,P02F08S000062,BR-23GS-C4-060-03,Seedling.23.BR-23GS-C4-060-03_405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,F09,P02F09S000070,BR-23GS-C4-060-04,Seedling.23.BR-23GS-C4-060-04_406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,F10,P02F10S000078,BR-23GS-C4-060-05,Seedling.23.BR-23GS-C4-060-05_407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,F11,P02F11S000086,BR-23GS-C4-060-06,Seedling.23.BR-23GS-C4-060-06_408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,F12,P02F12S000094,BR-23GS-C4-060-07,Seedling.23.BR-23GS-C4-060-07_409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,G01,P02G01S000007,BR-23GS-C4-060-08,Seedling.23.BR-23GS-C4-060-08_410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,G02,P02G02S000015,BR-23GS-C4-060-09,Seedling.23.BR-23GS-C4-060-09_411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,G03,P02G03S000023,BR-23GS-C4-060-10,Seedling.23.BR-23GS-C4-060-10_412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,G04,P02G04S000031,BR-23GS-C4-060-11,Seedling.23.BR-23GS-C4-060-11_413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,G05,P02G05S000039,BR-23GS-C4-060-12,Seedling.23.BR-23GS-C4-060-12_414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,G06,P02G06S000047,BR-23GS-C4-060-14,Seedling.23.BR-23GS-C4-060-14_416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,G07,P02G07S000055,BR-23GS-C4-060-15,Seedling.23.BR-23GS-C4-060-15_417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,G08,P02G08S000063,BR-23GS-C4-062-01,Seedling.23.BR-23GS-C4-062-01_422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,G09,P02G09S000071,BR-23GS-C4-062-02,Seedling.23.BR-23GS-C4-062-02_423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,G10,P02G10S000079,BR-23GS-C4-062-03,Seedling.23.BR-23GS-C4-062-03_424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,G11,P02G11S000087,BR-23GS-C4-062-04,Seedling.23.BR-23GS-C4-062-04_425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,G12,P02G12S000095,BLANK,BLANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,H01,P02H01S000008,BR-23GS-C4-062-05,Seedling.23.BR-23GS-C4-062-05_426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,H02,P02H02S000016,BR-23GS-C4-062-06,Seedling.23.BR-23GS-C4-062-06_427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,H03,P02H03S000024,BR-23GS-C4-062-07,Seedling.23.BR-23GS-C4-062-07_428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,H04,P02H04S000032,BR-23GS-C4-062-08,Seedling.23.BR-23GS-C4-062-08_429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,H05,P02H05S000040,BR-23GS-C4-062-09,Seedling.23.BR-23GS-C4-062-09_430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,H06,P02H06S000048,BR-23GS-C4-063-01,Seedling.23.BR-23GS-C4-063-01_451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,H07,P02H07S000056,BR-23GS-C4-063-03,Seedling.23.BR-23GS-C4-063-03_453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,H08,P02H08S000064,BR-23GS-C4-063-04,Seedling.23.BR-23GS-C4-063-04_454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,H09,P02H09S000072,BR-23GS-C4-065-01,Seedling.23.BR-23GS-C4-065-01_458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,H10,P02H10S000080,BR-23GS-C4-065-02,Seedling.23.BR-23GS-C4-065-02_459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,H11,P02H11S000088,BR-23GS-C4-065-03,Seedling.23.BR-23GS-C4-065-03_460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P02,H12,P02H12S000096,BLANK,BLANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,A01,P03A01S000001,BR-23GS-C4-065-04,Seedling.23.BR-23GS-C4-065-04_461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,A02,P03A02S000009,BR-23GS-C4-066-01,Seedling.23.BR-23GS-C4-066-01_481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,A03,P03A03S000017,BR-23GS-C4-066-02,Seedling.23.BR-23GS-C4-066-02_482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,A04,P03A04S000025,BR-23GS-C4-066-04,Seedling.23.BR-23GS-C4-066-04_484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,A05,P03A05S000033,BR-23GS-C4-066-06,Seedling.23.BR-23GS-C4-066-06_486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,A06,P03A06S000041,BR-23GS-C4-066-07,Seedling.23.BR-23GS-C4-066-07_487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,A07,P03A07S000049,BR-23GS-C4-067-01,Seedling.23.BR-23GS-C4-067-01_497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,A08,P03A08S000057,BR-23GS-C4-067-02,Seedling.23.BR-23GS-C4-067-02_498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,A09,P03A09S000065,BR-23GS-C4-067-03,Seedling.23.BR-23GS-C4-067-03_499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,A10,P03A10S000073,BR-23GS-C4-067-04,Seedling.23.BR-23GS-C4-067-04_500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,A11,P03A11S000081,BR-23GS-C4-067-05,Seedling.23.BR-23GS-C4-067-05_501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,A12,P03A12S000089,BR-23GS-C4-067-06,Seedling.23.BR-23GS-C4-067-06_502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,B01,P03B01S000002,BR-23GS-C4-067-07,Seedling.23.BR-23GS-C4-067-07_503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,B02,P03B02S000010,BR-23GS-C4-067-08,Seedling.23.BR-23GS-C4-067-08_504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,B03,P03B03S000018,BR-23GS-C4-067-09,Seedling.23.BR-23GS-C4-067-09_505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,B04,P03B04S000026,BR-23GS-C4-067-10,Seedling.23.BR-23GS-C4-067-10_506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,B05,P03B05S000034,BR-23GS-C4-068-01,Seedling.23.BR-23GS-C4-068-01_507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,B06,P03B06S000042,BR-23GS-C4-069-01,Seedling.23.BR-23GS-C4-069-01_509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,B07,P03B07S000050,BR-23GS-C4-069-04,Seedling.23.BR-23GS-C4-069-04_512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,B08,P03B08S000058,BR-23GS-C4-069-05,Seedling.23.BR-23GS-C4-069-05_513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,B09,P03B09S000066,BR-23GS-C4-069-06,Seedling.23.BR-23GS-C4-069-06_514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,B10,P03B10S000074,BR-23GS-C4-073-04,Seedling.23.BR-23GS-C4-073-04_521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,B11,P03B11S000082,BR-23GS-C4-073-05,Seedling.23.BR-23GS-C4-073-05_522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,B12,P03B12S000090,BR-23GS-C4-074-01,Seedling.23.BR-23GS-C4-074-01_527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,C01,P03C01S000003,BR-23GS-C4-074-03,Seedling.23.BR-23GS-C4-074-03_545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,C02,P03C02S000011,BR-23GS-C4-076-01,Seedling.23.BR-23GS-C4-076-01_548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,C03,P03C03S000019,BR-23GS-C4-076-03,Seedling.23.BR-23GS-C4-076-03_550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,C04,P03C04S000027,BR-23GS-C4-076-05,Seedling.23.BR-23GS-C4-076-05_552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,C05,P03C05S000035,BR-23GS-C4-076-06,Seedling.23.BR-23GS-C4-076-06_553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,C06,P03C06S000043,BR-23GS-C4-076-07,Seedling.23.BR-23GS-C4-076-07_554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,C07,P03C07S000051,BR-23GS-C4-078-01,Seedling.23.BR-23GS-C4-078-01_561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,C08,P03C08S000059,BR-23GS-C4-080-01,Seedling.23.BR-23GS-C4-080-01_567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,C09,P03C09S000067,BR-23GS-C4-080-02,Seedling.23.BR-23GS-C4-080-02_568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,C10,P03C10S000075,BR-23GS-C4-082-01,Seedling.23.BR-23GS-C4-082-01_569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,C11,P03C11S000083,BR-23GS-C4-082-02,Seedling.23.BR-23GS-C4-082-02_570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,C12,P03C12S000091,BR-23GS-C4-082-03,Seedling.23.BR-23GS-C4-082-03_571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,D01,P03D01S000004,BR-23GS-C4-082-04,Seedling.23.BR-23GS-C4-082-04_572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,D02,P03D02S000012,BR-23GS-C4-082-05,Seedling.23.BR-23GS-C4-082-05_573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,D03,P03D03S000020,BR-23GS-C4-084-01,Seedling.23.BR-23GS-C4-084-01_578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,D04,P03D04S000028,BR-23GS-C4-084-02,Seedling.23.BR-23GS-C4-084-02_579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,D05,P03D05S000036,BR-23GS-C4-085-01,Seedling.23.BR-23GS-C4-085-01_581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,D06,P03D06S000044,BR-23GS-C4-085-02,Seedling.23.BR-23GS-C4-085-02_582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,D07,P03D07S000052,BR-23GS-C4-085-03,Seedling.23.BR-23GS-C4-085-03_583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,D08,P03D08S000060,BR-23GS-C4-085-04,Seedling.23.BR-23GS-C4-085-04_584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,D09,P03D09S000068,BR-23GS-C4-086-01,Seedling.23.BR-23GS-C4-086-01_585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,D10,P03D10S000076,BR-23GS-C4-086-02,Seedling.23.BR-23GS-C4-086-02_586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,D11,P03D11S000084,BR-23GS-C4-087-01,Seedling.23.BR-23GS-C4-087-01_587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,D12,P03D12S000092,BR-23GS-C4-087-02,Seedling.23.BR-23GS-C4-087-02_588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,E01,P03E01S000005,BR-23GS-C4-087-03,Seedling.23.BR-23GS-C4-087-03_589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,E02,P03E02S000013,BR-23GS-C4-088-01,Seedling.23.BR-23GS-C4-088-01_591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,E03,P03E03S000021,BR-23GS-C4-089-01,Seedling.23.BR-23GS-C4-089-01_592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,E04,P03E04S000029,BR-23GS-C4-089-02,Seedling.23.BR-23GS-C4-089-02_593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,E05,P03E05S000037,BR-23GS-C4-090-01,Seedling.23.BR-23GS-C4-090-01_596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,E06,P03E06S000045,BR-23GS-C4-090-02,Seedling.23.BR-23GS-C4-090-02_597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,E07,P03E07S000053,BR-23GS-C4-093-01,Seedling.23.BR-23GS-C4-093-01_601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,E08,P03E08S000061,BR-23GS-C4-093-02,Seedling.23.BR-23GS-C4-093-02_602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,E09,P03E09S000069,BR-23GS-C4-094-01,Seedling.23.BR-23GS-C4-094-01_603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,E10,P03E10S000077,BR-23GS-C4-094-02,Seedling.23.BR-23GS-C4-094-02_604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,E11,P03E11S000085,BR-23GS-C4-094-03,Seedling.23.BR-23GS-C4-094-03_605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,E12,P03E12S000093,BR-23GS-C4-094-04,Seedling.23.BR-23GS-C4-094-04_606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,F01,P03F01S000006,BR-23GS-C4-094-05,Seedling.23.BR-23GS-C4-094-05_607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,F02,P03F02S000014,BR-23GS-C4-097-01,Seedling.23.BR-23GS-C4-097-01_612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,F03,P03F03S000022,BR-23GS-C4-099-01,Seedling.23.BR-23GS-C4-099-01_615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,F04,P03F04S000030,BR-23GS-C4-099-02,Seedling.23.BR-23GS-C4-099-02_616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,F05,P03F05S000038,BR-23GS-C4-100-01,Seedling.23.BR-23GS-C4-100-01_623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,F06,P03F06S000046,BR-23GS-C4-100-02,Seedling.23.BR-23GS-C4-100-02_624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,F07,P03F07S000054,BR-23GS-C4-101-01,Seedling.23.BR-23GS-C4-101-01_629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,F08,P03F08S000062,BR-23GS-C4-101-02,Seedling.23.BR-23GS-C4-101-02_630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,F09,P03F09S000070,BR-23GS-C4-101-03,Seedling.23.BR-23GS-C4-101-03_631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,F10,P03F10S000078,BR-23GS-C4-102-01,Seedling.23.BR-23GS-C4-102-01_661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,F11,P03F11S000086,BR-23GS-C4-102-02,Seedling.23.BR-23GS-C4-102-02_662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,F12,P03F12S000094,BR-23GS-C4-102-03,Seedling.23.BR-23GS-C4-102-03_663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,G01,P03G01S000007,BR-23GS-C4-102-04,Seedling.23.BR-23GS-C4-102-04_664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,G02,P03G02S000015,BR-23GS-C4-102-05,Seedling.23.BR-23GS-C4-102-05_665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,G03,P03G03S000023,BR-23GS-C4-102-06,Seedling.23.BR-23GS-C4-102-06_666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,G04,P03G04S000031,BR-23GS-C4-103-01,Seedling.23.BR-23GS-C4-103-01_667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,G05,P03G05S000039,BR-23GS-C4-103-04,Seedling.23.BR-23GS-C4-103-04_670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,G06,P03G06S000047,BR-23GS-C4-104-01,Seedling.23.BR-23GS-C4-104-01_689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,G07,P03G07S000055,BR-23GS-C4-104-03,Seedling.23.BR-23GS-C4-104-03_691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,G08,P03G08S000063,BR-23GS-C4-104-04,Seedling.23.BR-23GS-C4-104-04_692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,G09,P03G09S000071,BR-23GS-C4-106-01,Seedling.23.BR-23GS-C4-106-01_695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,G10,P03G10S000079,BR-23GS-C4-107-01,Seedling.23.BR-23GS-C4-107-01_696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,G11,P03G11S000087,BR-23GS-C4-108-01,Seedling.23.BR-23GS-C4-108-01_697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,G12,P03G12S000095,BLANK,BLANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,H01,P03H01S000008,BR-23GS-C4-109-01,Seedling.23.BR-23GS-C4-109-01_699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,H02,P03H02S000016,BR-23GS-C4-109-02,Seedling.23.BR-23GS-C4-109-02_700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,H03,P03H03S000024,BR-23GS-C4-111-01,Seedling.23.BR-23GS-C4-111-01_703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,H04,P03H04S000032,BR-23GS-C4-111-03,Seedling.23.BR-23GS-C4-111-03_705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P03,H05,P03H05S000040,BR-23GS-C4-111-04,Seedling.23.BR-23GS-C4-111-04_706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
